0.427987,0.000000,0.510820,0.355092,0.518153,0.003585,0,0.729
0.255149,0.000000,0.454054,0.430329,0.660848,0.053764,0,0.711
0.250355,0.000000,0.448268,0.289802,0.455414,0.113712,0,0.760
0.638276,0.000000,1.066667,0.506221,0.812094,0.409989,0,0.524
0.640962,0.000000,0.935763,0.370638,0.832619,0.338560,0,0.563
0.640962,0.000000,0.935763,0.370638,0.832619,0.338560,0,0.563
0.638276,0.000000,1.066667,0.506221,0.812094,0.409989,0,0.524
0.298145,0.000000,0.445041,0.320302,0.527917,0.070482,0,0.744
0.244641,0.000000,0.450000,0.188584,0.479739,0.070903,0,0.780
0.283035,0.000000,0.450486,0.174579,0.391027,0.021631,0,0.801
0.330464,0.000000,0.440651,0.191191,0.419809,0.040360,0,0.785
0.349350,0.000000,0.478839,0.220161,0.377441,0.080369,0,0.774
0.263612,0.000000,0.444875,0.197926,0.486667,0.081575,0,0.774
0.340606,0.000000,0.474744,0.361367,0.573250,0.024645,0,0.729
0.120853,0.015133,0.153199,0.015519,0.081186,0.045834,0,0.931
0.094756,0.000000,0.216926,0.019989,0.200019,0.070742,0,0.904
0.193422,0.010211,0.333183,0.054697,0.206727,0.024127,0,0.874
0.058510,0.000000,0.099790,0.107085,0.390717,0.171291,0,0.863
0.181195,0.000000,0.154697,0.178247,0.472311,0.336501,0,0.784
0.085168,0.279872,0.800771,0.005441,0.020269,0.022886,0,0.846
0.116968,0.251183,0.810104,0.014469,0.040306,0.024125,0,0.839
0.171885,0.008222,0.188441,0.019217,0.070083,0.041295,0,0.922
0.007392,0.000000,0.104698,0.184722,0.378064,0.375162,0,0.826
0.064198,0.000000,0.087148,0.013359,0.038538,0.015589,0,0.964
0.064198,0.000000,0.087148,0.013359,0.038538,0.015589,0,0.964
0.064198,0.000000,0.087148,0.013359,0.038538,0.015589,0,0.964
0.064198,0.000000,0.087148,0.013359,0.038538,0.015589,0,0.964
0.098109,0.461125,1.088730,0.004744,0.028752,0.013630,0,0.804
0.074920,0.443194,1.004969,0.001673,0.016072,0.009027,0,0.818
0.077021,0.436128,0.971413,0.002527,0.012398,0.011381,0,0.821
0.114339,0.205920,0.177071,0.037018,0.116691,0.022837,0,0.895
0.045339,0.073279,0.126782,0.064675,0.118581,0.013742,0,0.928
0.114339,0.205920,0.177071,0.037018,0.116691,0.022837,0,0.895
0.038474,0.215317,0.142220,0.012285,0.075763,0.058088,0,0.915
0.073472,0.225812,0.201504,0.021716,0.103274,0.062124,0,0.893
0.069363,0.294578,0.200140,0.016758,0.119341,0.073568,0,0.881
0.038474,0.215317,0.142220,0.012285,0.075763,0.058088,0,0.915
0.038474,0.215317,0.142220,0.012285,0.075763,0.058088,0,0.915
0.114339,0.205920,0.177071,0.037018,0.116691,0.022837,0,0.895
0.045339,0.073279,0.126782,0.064675,0.118581,0.013742,0,0.928
0.045339,0.073279,0.126782,0.064675,0.118581,0.013742,0,0.928
0.114339,0.205920,0.177071,0.037018,0.116691,0.022837,0,0.895
0.038474,0.215317,0.142220,0.012285,0.075763,0.058088,0,0.915
0.038474,0.215317,0.142220,0.012285,0.075763,0.058088,0,0.915
0.038474,0.215317,0.142220,0.012285,0.075763,0.058088,0,0.915
0.038474,0.215317,0.142220,0.012285,0.075763,0.058088,0,0.915
0.025320,0.192311,0.113899,0.003601,0.025685,0.004729,0,0.943
0.025320,0.192311,0.113899,0.003601,0.025685,0.004729,0,0.943
0.025320,0.192311,0.113899,0.003601,0.025685,0.004729,0,0.943
0.025320,0.192311,0.113899,0.003601,0.025685,0.004729,0,0.943
0.025320,0.192311,0.113899,0.003601,0.025685,0.004729,0,0.943
0.025320,0.192311,0.113899,0.003601,0.025685,0.004729,0,0.943
0.032029,0.015050,0.142859,0.003248,0.026907,0.027343,0,0.960
0.032029,0.015050,0.142859,0.003248,0.026907,0.027343,0,0.960
0.032029,0.015050,0.142859,0.003248,0.026907,0.027343,0,0.960
0.611573,0.023603,1.117521,0.017050,0.374644,0.159865,0,0.716
0.032029,0.015050,0.142859,0.003248,0.026907,0.027343,0,0.960
0.204833,0.084311,0.364465,0.035357,0.129778,0.052942,0,0.868
0.204833,0.084311,0.364465,0.035357,0.129778,0.052942,0,0.868
0.123823,0.119667,0.325939,0.047600,0.166803,0.083801,0,0.866
0.123823,0.119667,0.325939,0.047600,0.166803,0.083801,0,0.866
0.123823,0.119667,0.325939,0.047600,0.166803,0.083801,0,0.866
0.073157,0.262039,0.168751,0.026600,0.092855,0.038367,0,0.898
0.073157,0.262039,0.168751,0.026600,0.092855,0.038367,0,0.898
0.032029,0.015050,0.142859,0.003248,0.026907,0.027343,0,0.960
0.046460,0.024926,0.098777,0.009839,0.076956,0.015145,0,0.956
0.046460,0.024926,0.098777,0.009839,0.076956,0.015145,0,0.956
0.046460,0.024926,0.098777,0.009839,0.076956,0.015145,0,0.956
0.069565,0.044622,0.154681,0.007574,0.053922,0.000001,0,0.947
0.144759,0.194242,0.283914,0.019554,0.186771,0.036622,0,0.866
0.134380,0.035164,0.216903,0.017563,0.111868,0.012723,0,0.917
0.054496,0.231772,0.402126,0.009921,0.118561,0.013218,0,0.878
0.047483,0.039778,0.129457,0.029730,0.129045,0.011091,0,0.937
0.047483,0.039778,0.129457,0.029730,0.129045,0.011091,0,0.937
0.043117,0.000000,0.164467,0.012780,0.083493,0.039175,0,0.945
0.043117,0.000000,0.164467,0.012780,0.083493,0.039175,0,0.945
0.146714,0.000000,0.235390,0.041917,0.222057,0.123043,0,0.878
0.146714,0.000000,0.235390,0.041917,0.222057,0.123043,0,0.878
0.158163,0.047739,0.309066,0.001481,0.076433,0.016432,0,0.908
0.502688,0.000000,0.578654,0.252074,0.563166,0.222338,0,0.688
0.502688,0.000000,0.578654,0.252074,0.563166,0.222338,0,0.688
0.063595,0.022059,0.148704,0.008505,0.077414,0.026263,0,0.944
0.063595,0.022059,0.148704,0.008505,0.077414,0.026263,0,0.944
0.058575,0.010401,0.145743,0.007474,0.077675,0.025208,0,0.948
0.019609,0.029909,0.109515,0.000593,0.008674,0.013295,0,0.971
0.114840,0.017979,0.279476,0.006742,0.021237,0.022761,0,0.930
0.054122,0.005134,0.109929,0.001353,0.020419,0.021113,0,0.966
0.053785,0.101543,0.121191,0.006188,0.047276,0.042021,0,0.940
0.053785,0.101543,0.121191,0.006188,0.047276,0.042021,0,0.940
0.020845,0.052976,0.104020,0.003316,0.023132,0.036776,0,0.961
0.150076,0.088677,0.296486,0.008023,0.025704,0.060006,0,0.904
0.047076,0.090990,0.109240,0.001669,0.023229,0.059833,0,0.946
0.060217,0.088963,0.172056,0.001516,0.014104,0.069986,0,0.935
0.039653,0.123769,0.153519,0.005649,0.021957,0.050084,0,0.937
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.105177,0.194446,0.331129,0.002196,0.013729,0.066054,0,0.893
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.064088,0.189456,0.180241,0.030720,0.061223,0.023539,1,0.914
0.064088,0.189456,0.180241,0.030720,0.061223,0.023539,1,0.914
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.640054,0.000000,1.538462,0.379344,0.454000,0.083136,0,0.638
0.640054,0.000000,1.538462,0.379344,0.454000,0.083136,0,0.638
0.640054,0.000000,1.538462,0.379344,0.454000,0.083136,0,0.638
0.640054,0.000000,1.538462,0.379344,0.454000,0.083136,0,0.638
0.640054,0.000000,1.538462,0.379344,0.454000,0.083136,0,0.638
0.640054,0.000000,1.538462,0.379344,0.454000,0.083136,0,0.638
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.640054,0.000000,1.538462,0.379344,0.454000,0.083136,0,0.638
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
1.213914,0.000000,3.500000,0.539199,NaN,0.205651,0,NaN
0.038382,0.266122,0.210854,0.019230,0.046661,0.024298,0,0.908
0.038382,0.266122,0.210854,0.019230,0.046661,0.024298,0,0.908
0.038382,0.266122,0.210854,0.019230,0.046661,0.024298,0,0.908
0.038382,0.266122,0.210854,0.019230,0.046661,0.024298,0,0.908
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.108953,0.215885,0.265703,0.011286,0.053163,0.052294,0,0.892
1.093506,0.000000,2.500000,0.539199,0.871054,0.205651,0,0.467
0.104860,0.168274,0.219255,0.007160,0.045349,0.025468,0,0.912
0.108953,0.215885,0.265703,0.011286,0.053163,0.052294,0,0.892
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.108953,0.215885,0.265703,0.011286,0.053163,0.052294,0,0.892
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.090537,0.526784,0.509401,0.171064,0.455290,0.090645,0,0.731
0.090537,0.526784,0.509401,0.171064,0.455290,0.090645,0,0.731
0.054274,0.189456,0.203967,0.030720,0.063331,0.024218,0,0.912
0.185271,0.471196,0.605954,0.171064,0.456461,0.035728,0,0.723
0.185271,0.471196,0.605954,0.171064,0.456461,0.035728,0,0.723
0.038956,0.030880,0.074557,0.002210,0.006653,0.026946,0,0.971
0.038956,0.030880,0.074557,0.002210,0.006653,0.026946,0,0.971
1.093506,0.000000,2.500000,0.539199,0.871054,0.205651,0,0.467
0.185271,0.471196,0.605954,0.171064,0.456461,0.035728,0,0.723
0.185271,0.471196,0.605954,0.171064,0.456461,0.035728,0,0.723
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.070123,0.061237,0.081249,0.004481,0.013400,0.027802,0,0.958
0.070123,0.061237,0.081249,0.004481,0.013400,0.027802,0,0.958
0.118403,0.350910,0.405950,0.007744,0.021983,0.046992,0,0.864
0.070123,0.061237,0.081249,0.004481,0.013400,0.027802,0,0.958
0.070123,0.061237,0.081249,0.004481,0.013400,0.027802,0,0.958
0.032826,0.022890,0.085853,0.001160,0.009549,0.040055,0,0.969
0.032826,0.022890,0.085853,0.001160,0.009549,0.040055,0,0.969
0.069843,0.225946,0.207641,0.006900,0.017941,0.013272,0,0.917
0.037653,0.026848,0.092903,0.003435,0.013143,0.026809,0,0.967
0.032826,0.022890,0.085853,0.001160,0.009549,0.040055,0,0.969
0.032826,0.022890,0.085853,0.001160,0.009549,0.040055,0,0.969
0.032826,0.022890,0.085853,0.001160,0.009549,0.040055,0,0.969
0.065495,0.021562,0.070391,0.001120,0.007640,0.026272,0,0.969
0.065495,0.021562,0.070391,0.001120,0.007640,0.026272,0,0.969
0.065495,0.021562,0.070391,0.001120,0.007640,0.026272,0,0.969
0.065495,0.021562,0.070391,0.001120,0.007640,0.026272,0,0.969
0.065495,0.021562,0.070391,0.001120,0.007640,0.026272,0,0.969
0.065495,0.021562,0.070391,0.001120,0.007640,0.026272,0,0.969
0.065495,0.021562,0.070391,0.001120,0.007640,0.026272,0,0.969
0.065495,0.021562,0.070391,0.001120,0.007640,0.026272,0,0.969
0.056904,0.024081,0.056239,0.004313,0.012215,0.017554,0,0.972
0.056904,0.024081,0.056239,0.004313,0.012215,0.017554,0,0.972
0.085998,0.011324,0.168966,0.001734,0.006174,0.003627,0,0.957
0.085998,0.011324,0.168966,0.001734,0.006174,0.003627,0,0.957
0.356312,0.021843,0.690648,0.007371,0.053175,0.016436,0,0.850
0.366200,0.008117,1.107434,0.003045,0.038954,0.058085,0,0.819
0.366200,0.008117,1.107434,0.002720,0.038467,0.049133,0,0.821
0.366200,0.008117,1.107434,0.003045,0.038954,0.058085,0,0.819
0.256085,0.072924,0.579984,0.027190,0.044164,0.192700,0,0.833
0.366934,0.030466,0.530937,0.012201,0.062803,0.030625,0,0.858
0.366934,0.030466,0.530937,0.012201,0.062803,0.030625,0,0.858
0.366934,0.030466,0.530937,0.012201,0.062803,0.030625,0,0.858
0.366934,0.030466,0.530937,0.012201,0.062803,0.030625,0,0.858
0.281704,0.273202,0.541179,0.059390,0.110252,0.021351,0,0.818
0.041830,0.013867,0.166240,0.024775,0.069028,0.008520,0,0.948
0.289286,0.082378,0.644903,0.023674,0.034052,0.056057,0,0.847
0.041830,0.013867,0.166240,0.024775,0.069028,0.008520,0,0.948
0.041830,0.013867,0.166240,0.024775,0.069028,0.008520,0,0.948
0.041830,0.013867,0.166240,0.024775,0.069028,0.008520,0,0.948
0.041830,0.013867,0.166240,0.024775,0.069028,0.008520,0,0.948
0.041830,0.013867,0.166240,0.024775,0.069028,0.008520,0,0.948
0.097119,0.025310,0.241503,0.019937,0.061843,0.073356,0,0.919
0.097119,0.025310,0.241503,0.019937,0.061843,0.073356,0,0.919
0.097119,0.025310,0.241503,0.019937,0.061843,0.073356,0,0.919
0.120818,0.110445,0.374745,0.027641,0.065544,0.085367,0,0.882
0.120818,0.110445,0.374745,0.027641,0.065544,0.085367,0,0.882
0.071971,0.083246,0.167387,0.005012,0.013458,0.019311,0,0.943
0.071971,0.083246,0.167387,0.005012,0.013458,0.019311,0,0.943
0.100672,0.036061,0.185314,0.009695,0.025973,0.053462,0,0.935
0.100672,0.036061,0.185314,0.009695,0.025973,0.053462,0,0.935
0.100672,0.036061,0.185314,0.009695,0.025973,0.053462,0,0.935
0.045697,0.075627,0.117484,0.004326,0.019439,0.026100,0,0.954
0.045697,0.075627,0.117484,0.004326,0.019439,0.026100,0,0.954
0.067797,0.083400,0.113335,0.004320,0.017804,0.001759,0,0.954
0.114600,0.231061,0.291926,0.012011,0.028929,0.010347,0,0.897
0.058326,0.354915,0.288516,0.005563,0.033575,0.029819,0,0.887
0.069498,0.372114,0.362624,0.005931,0.020269,0.001857,0,0.882
0.063693,0.326426,0.292813,0.007296,0.029104,0.016214,0,0.892
0.063693,0.326426,0.292813,0.007296,0.029104,0.016214,0,0.892
